Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_Level,Stress_Level_Num,Work_Life_Balance_Score,Non_Study_Hours_Per_Day
8.3,3.8,5.0,1.5,5.4,3.43,High,3,0.9078947368421053,10.7
5.5,2.1,6.2,1.1,9.1,2.98,Low,1,0.7006369426751593,12.299999999999999
9.1,0.5,7.3,5.6,1.5,3.37,High,3,0.8765432098765432,7.6
5.9,1.3,7.1,1.9,7.8,2.91,Low,1,0.7564102564102565,11.0
6.4,3.9,5.8,4.4,3.5,2.91,High,3,0.8951048951048951,11.8
5.9,2.6,8.6,4.1,2.8,2.98,Low,1,0.9218750000000001,9.5
6.6,1.0,9.8,5.5,1.1,3.23,Moderate,2,1.0,7.6
7.3,1.7,5.8,2.6,6.6,3.07,High,3,0.8848484848484849,10.899999999999999
7.7,0.1,7.2,4.7,4.3,3.37,Moderate,2,0.9221556886227545,9.1
9.5,0.1,7.8,4.7,1.9,3.71,High,3,0.8198757763975155,6.699999999999999
7.7,1.3,5.7,5.3,4.0,3.36,High,3,0.9058823529411765,10.600000000000001
7.9,2.7,9.0,2.9,1.5,3.17,Moderate,2,0.7154471544715446,7.1000000000000005
7.0,2.1,9.0,2.2,3.7,2.89,Moderate,2,0.9147286821705426,8.0
9.6,0.4,8.2,2.4,3.4,3.4,High,3,0.7532467532467532,6.2
7.0,2.7,5.3,3.6,5.4,3.17,High,3,0.875,11.7
5.9,3.6,8.3,5.3,0.9,2.99,Low,1,0.975206611570248,9.8
7.4,2.2,9.6,4.3,0.5,2.77,Moderate,2,0.7868852459016393,7.0
7.0,1.6,6.4,1.6,7.4,2.97,Moderate,2,0.875,10.6
9.3,0.3,8.4,1.0,5.0,3.29,High,3,0.7843137254901961,6.3
6.3,3.1,9.4,1.2,4.0,2.91,Moderate,2,0.9043478260869565,8.3
7.3,1.9,9.4,4.1,1.3,3.51,Moderate,2,0.8503937007874015,7.299999999999999
9.2,0.0,7.0,5.4,2.4,3.41,High,3,0.9176470588235295,7.800000000000001
8.7,2.2,7.6,1.9,3.6,3.73,High,3,0.7746478873239436,7.7
7.1,2.9,9.3,0.7,4.0,3.12,Moderate,2,0.7966101694915254,7.6
7.3,1.6,8.4,1.5,5.2,3.27,Moderate,2,0.9571428571428572,8.3
7.1,3.6,10.0,0.4,2.9,3.13,Moderate,2,0.6346153846153846,6.9
6.2,3.8,9.8,0.4,3.8,3.17,Moderate,2,0.8076923076923077,8.0
5.1,2.4,6.4,5.2,4.9,2.77,Low,1,0.6710526315789472,12.500000000000002
6.4,2.7,8.4,1.3,5.2,2.94,Moderate,2,0.9922480620155039,9.2
6.4,3.2,9.0,2.5,2.9,2.87,Moderate,2,0.9152542372881356,8.600000000000001
8.0,2.4,9.1,1.9,2.6,3.01,Moderate,2,0.72,6.9
7.7,1.8,7.2,0.5,6.8,2.97,Moderate,2,0.9733333333333333,9.1
8.6,0.9,6.0,2.5,6.0,3.38,High,3,0.9941520467836258,9.4
6.9,1.8,7.7,1.2,6.4,2.75,Moderate,2,0.9517241379310345,9.4
5.8,3.5,7.2,2.5,5.0,2.87,Low,1,0.8721804511278195,11.0
7.8,2.2,8.5,1.0,4.5,3.06,Moderate,2,0.8270676691729324,7.7
6.3,3.2,9.7,0.7,4.1,2.65,Moderate,2,0.8648648648648648,8.0
5.3,1.3,5.7,4.3,7.4,2.79,High,3,0.6235294117647059,13.0
7.7,0.6,5.0,4.8,5.9,3.23,High,3,0.8369565217391305,11.299999999999999
6.7,2.3,6.6,0.5,7.9,2.77,Moderate,2,0.8874172185430463,10.7
6.1,0.8,7.1,3.9,6.1,3.4,Moderate,2,0.7577639751552795,10.8
9.8,2.4,7.4,2.5,1.9,3.56,High,3,0.619718309859155,6.800000000000001
9.6,3.3,6.6,1.1,3.4,3.45,High,3,0.6382978723404256,7.8
8.7,2.0,5.3,4.3,3.7,2.96,High,3,0.9580838323353293,10.0
9.0,1.2,8.3,2.3,3.2,3.74,High,3,0.7586206896551725,6.7
9.4,2.0,6.6,4.5,1.5,3.46,High,3,0.7792207792207791,8.0
6.1,1.6,9.3,4.3,2.7,2.65,Moderate,2,0.931297709923664,8.6
6.8,1.1,5.9,4.5,5.7,2.93,High,3,0.8,11.299999999999999
6.3,1.8,6.9,5.9,3.1,2.8,Moderate,2,0.8235294117647058,10.8
5.4,2.4,8.0,2.5,5.7,2.77,Low,1,0.7941176470588236,10.6
7.2,0.2,7.6,3.0,6.0,2.83,Moderate,2,0.8888888888888888,9.2
6.3,0.7,9.8,5.1,2.1,3.03,Moderate,2,0.9333333333333333,7.8999999999999995
6.2,1.3,6.0,3.0,7.5,3.12,Moderate,2,0.7425149700598802,11.8
5.8,3.2,9.0,0.8,5.2,2.88,Low,1,0.983050847457627,9.2
7.0,0.7,6.3,1.6,8.4,2.63,Moderate,2,0.8235294117647058,10.7
9.7,0.5,9.9,0.9,3.0,3.72,High,3,0.5735294117647058,4.4
8.9,1.4,5.7,5.1,2.9,3.55,High,3,0.9467455621301775,9.4
7.8,1.9,7.5,4.4,2.4,2.91,Moderate,2,0.9315068493150686,8.700000000000001
5.4,2.7,9.5,0.3,6.1,2.9,Low,1,0.9152542372881356,9.1
7.2,1.6,5.7,3.0,6.5,2.94,High,3,0.8622754491017964,11.1
5.6,1.9,8.8,1.5,6.2,2.89,Low,1,0.8421052631578947,9.6
8.4,3.4,7.1,3.9,1.2,3.26,High,3,0.7555555555555555,8.5
5.2,0.5,6.0,2.4,9.9,2.69,Low,1,0.5942857142857143,12.8
8.3,2.8,7.9,1.8,3.2,3.44,High,3,0.7518796992481203,7.8
7.9,1.4,5.4,6.0,3.3,3.11,High,3,0.9186046511627907,10.700000000000001
8.3,1.3,7.0,1.6,5.8,3.39,High,3,0.9426751592356688,8.700000000000001
6.7,1.6,8.6,3.1,4.0,3.54,Moderate,2,0.9710144927536232,8.7
9.6,0.2,7.9,5.1,1.2,3.46,High,3,0.7924528301886793,6.5
6.2,3.5,5.1,4.4,4.8,2.97,High,3,0.8051948051948052,12.7
7.2,0.2,9.6,2.8,4.2,3.19,Moderate,2,0.9859154929577465,7.2
5.1,2.8,7.4,0.7,8.0,3.15,Low,1,0.7391304347826088,11.5
7.5,3.3,9.3,2.4,1.5,3.36,Moderate,2,0.6842105263157895,7.199999999999999
5.1,2.8,7.1,3.4,5.6,2.5,Low,1,0.7234042553191489,11.8
9.6,0.5,8.4,0.0,5.5,3.7,High,3,0.728476821192053,6.0
9.6,0.5,5.5,2.0,6.4,3.19,High,3,0.9333333333333333,8.9
7.9,1.8,5.2,1.9,7.2,3.07,High,3,0.9294117647058824,10.9
9.1,2.8,8.6,2.4,1.1,3.24,High,3,0.5555555555555556,6.3
6.4,3.3,9.9,2.2,2.2,2.9,Moderate,2,0.8148148148148149,7.7
5.0,0.6,6.6,3.5,8.3,2.89,Low,1,0.5952380952380951,12.4
8.9,3.0,8.0,2.6,1.5,3.29,High,3,0.6307692307692307,7.1
8.2,2.5,7.8,5.4,0.1,3.4,High,3,0.8029197080291971,8.0
9.4,0.9,5.4,2.9,5.4,3.56,High,3,0.9378531073446328,9.200000000000001
7.6,3.3,7.2,3.4,2.5,3.03,Moderate,2,0.8740740740740741,9.2
8.1,3.3,5.8,3.6,3.2,3.22,High,3,0.9127516778523491,10.100000000000001
8.0,0.7,5.6,5.9,3.8,2.93,High,3,0.903954802259887,10.399999999999999
5.9,2.7,8.0,3.9,3.5,2.78,Low,1,0.887218045112782,10.100000000000001
5.4,3.6,6.9,1.9,6.2,2.35,Low,1,0.8,11.7
9.3,3.7,6.5,3.9,0.6,3.24,High,3,0.6521739130434783,8.2
8.9,3.7,6.2,3.0,2.2,3.49,High,3,0.7375886524822695,8.9
5.0,2.3,6.7,1.9,8.1,2.64,Low,1,0.6666666666666667,12.3
8.2,3.4,8.0,3.8,0.6,3.26,High,3,0.6984126984126984,7.799999999999999
7.3,0.0,7.8,4.0,4.9,2.75,Moderate,2,0.9012345679012346,8.9
8.0,2.9,7.9,0.3,4.9,3.25,Moderate,2,0.7878787878787878,8.1
6.4,0.3,7.1,3.3,6.9,2.77,Moderate,2,0.7710843373493976,10.5
6.6,2.9,8.2,2.0,4.3,3.14,Moderate,2,0.9767441860465117,9.2
8.2,2.2,5.1,4.2,4.3,3.48,High,3,0.9820359281437125,10.7
6.9,3.8,9.1,2.5,1.7,2.88,Moderate,2,0.7567567567567568,8.0
6.7,1.9,6.5,3.1,5.8,2.87,Moderate,2,0.8589743589743589,10.8
5.8,3.9,5.5,5.6,3.2,2.88,High,3,0.7945205479452054,12.700000000000001
8.6,1.7,8.2,1.9,3.6,3.46,High,3,0.7801418439716312,7.2
6.5,2.3,7.5,3.5,4.2,2.8,Moderate,2,0.9154929577464789,10.0
5.4,0.2,6.3,0.4,11.7,2.53,Low,1,0.6171428571428572,12.299999999999999
5.5,3.3,5.2,4.0,6.0,2.95,High,3,0.7096774193548387,13.3
7.4,1.2,7.6,2.3,5.5,3.03,Moderate,2,0.9736842105263158,9.0
7.8,0.5,10.0,2.4,3.3,3.43,Moderate,2,0.8444444444444444,6.199999999999999
6.8,3.3,7.3,4.3,2.3,2.83,Moderate,2,0.9850746268656716,9.899999999999999
5.5,3.4,8.7,1.3,5.1,2.74,Low,1,0.9243697478991597,9.799999999999999
9.9,1.0,7.3,0.2,5.6,3.32,High,3,0.7388535031847134,6.8
7.0,2.3,9.8,2.5,2.4,3.09,Moderate,2,0.823529411764706,7.2
5.2,1.3,7.9,5.7,3.9,3.04,Low,1,0.7027027027027026,10.9
9.3,0.9,6.1,1.2,6.5,3.29,High,3,0.9058823529411765,8.6
7.5,1.9,6.3,3.0,5.3,3.4,Moderate,2,0.9493670886075949,10.200000000000001
5.2,0.5,9.4,4.5,4.4,2.9,Low,1,0.7375886524822696,9.4
6.8,3.0,8.9,4.0,1.3,2.49,Moderate,2,0.8760330578512396,8.3
8.6,0.8,6.7,2.8,5.1,3.52,High,3,0.9575757575757575,8.7
6.6,0.6,7.0,5.9,3.9,2.83,Moderate,2,0.8048780487804877,10.4
6.1,2.4,7.2,0.4,7.9,3.29,Moderate,2,0.8472222222222221,10.700000000000001
7.6,3.5,6.4,0.5,6.0,3.12,Moderate,2,0.9219858156028369,10.0
9.7,1.5,7.9,3.9,1.0,3.69,High,3,0.6712328767123288,6.4
5.7,1.2,5.7,4.9,6.5,2.66,High,3,0.6666666666666667,12.6
6.1,2.9,9.7,2.8,2.5,2.5,Moderate,2,0.9298245614035088,8.2
6.6,1.9,8.0,5.9,1.6,3.41,Moderate,2,0.9361702127659575,9.4
9.7,3.4,9.4,0.7,0.8,3.6,High,3,0.2678571428571428,4.9
7.0,3.8,7.1,3.6,2.5,3.11,Moderate,2,0.9312977099236641,9.899999999999999
8.5,3.8,6.2,4.1,1.4,2.93,High,3,0.7857142857142857,9.3
8.9,2.2,8.3,1.5,3.1,3.37,High,3,0.6814814814814814,6.8
7.4,2.5,7.0,1.2,5.9,3.11,Moderate,2,0.9793103448275863,9.600000000000001
8.7,1.6,6.8,2.4,4.5,3.42,High,3,0.8846153846153847,8.5
7.0,2.2,7.7,3.0,4.1,3.05,Moderate,2,0.9929078014184397,9.3
5.8,0.5,9.7,3.6,4.4,2.65,Low,1,0.8405797101449275,8.5
8.3,1.6,9.5,2.9,1.7,3.12,High,3,0.7131782945736433,6.199999999999999
9.8,3.3,9.3,0.3,1.3,3.73,High,3,0.2807017543859649,4.9
6.4,1.1,6.4,5.1,5.0,2.79,Moderate,2,0.7757575757575759,11.2
6.2,3.2,7.8,0.0,6.8,2.8,Moderate,2,0.9538461538461539,10.0
7.1,1.6,5.6,4.1,5.6,3.28,High,3,0.8452380952380952,11.299999999999999
8.6,0.0,9.8,4.6,1.0,3.48,High,3,0.7887323943661971,5.6
9.5,0.1,9.7,3.8,0.9,3.57,High,3,0.6619718309859155,4.8
9.7,1.8,8.0,2.1,2.4,3.82,High,3,0.6338028169014085,6.3
9.7,0.3,7.5,4.1,2.4,3.53,High,3,0.8024691358024691,6.8
9.5,3.8,5.3,2.2,3.2,3.7,High,3,0.7248322147651007,9.2
5.1,1.3,7.7,5.5,4.4,2.8,Low,1,0.6799999999999999,11.200000000000001
7.7,1.1,9.5,5.3,0.4,2.99,Moderate,2,0.8507462686567164,6.800000000000001
7.0,3.6,6.9,4.4,2.1,2.84,Moderate,2,0.962962962962963,10.1
9.6,1.8,8.7,1.4,2.5,3.43,High,3,0.5777777777777777,5.7
5.1,0.4,7.5,4.1,6.9,3.01,Low,1,0.6335403726708073,11.4
8.5,2.8,7.5,4.8,0.4,3.06,High,3,0.759124087591241,8.0
7.4,1.8,6.0,1.8,7.0,3.13,Moderate,2,0.9135802469135802,10.600000000000001
6.2,1.2,8.9,2.0,5.7,2.85,Moderate,2,0.8920863309352518,8.9
6.2,0.7,8.9,0.8,7.4,3.02,Moderate,2,0.861111111111111,8.9
8.4,2.5,9.1,0.2,3.8,2.65,High,3,0.6451612903225806,6.5
6.5,1.1,5.7,1.7,9.0,3.02,High,3,0.7558139534883721,11.799999999999999
8.3,1.5,8.6,1.9,3.7,2.86,High,3,0.8057553956834532,7.1
6.5,2.2,5.1,0.5,9.7,3.1,High,3,0.778443113772455,12.399999999999999
8.6,0.4,9.2,4.2,1.6,3.27,High,3,0.8055555555555556,6.200000000000001
8.1,3.3,7.0,1.2,4.4,3.8,High,3,0.8175182481751825,8.9
7.7,2.3,9.7,3.9,0.4,3.3,Moderate,2,0.7166666666666667,6.6
9.4,3.2,9.7,0.2,1.5,3.4,High,3,0.3063063063063064,4.9
9.2,2.0,8.7,0.6,3.5,3.03,High,3,0.6165413533834586,6.1
6.3,2.9,5.8,2.1,6.9,2.78,High,3,0.8235294117647058,11.9
8.5,1.5,7.8,0.6,5.6,3.02,High,3,0.8435374149659864,7.699999999999999
9.0,1.5,8.2,3.8,1.5,3.41,High,3,0.7412587412587412,6.8
8.1,1.7,5.9,5.7,2.6,3.17,High,3,0.9878048780487805,10.0
8.8,0.8,6.7,4.9,2.8,3.53,High,3,0.9333333333333333,8.5
7.2,2.9,6.9,1.3,5.7,3.23,Moderate,2,0.9859154929577465,9.9
8.2,3.9,6.6,2.4,2.9,3.32,High,3,0.7851851851851852,9.2
9.2,3.0,5.3,6.0,0.5,3.77,High,3,0.8280254777070064,9.5
8.8,3.5,8.3,2.9,0.5,3.26,High,3,0.5573770491803278,6.9
9.4,0.8,5.4,4.7,3.7,3.25,High,3,0.9438202247191011,9.200000000000001
9.2,0.7,9.3,3.3,1.5,3.64,High,3,0.6857142857142857,5.5
7.1,0.8,6.4,3.0,6.7,3.08,Moderate,2,0.8452380952380952,10.5
7.7,3.2,9.0,2.4,1.7,3.03,Moderate,2,0.6949152542372881,7.3
5.3,3.5,5.4,1.5,8.3,2.91,High,3,0.7019867549668873,13.3
8.5,1.6,9.4,1.3,3.2,2.9,High,3,0.6923076923076923,6.1
7.7,3.5,9.6,0.9,2.3,3.39,Moderate,2,0.5871559633027522,6.699999999999999
7.3,2.2,9.7,4.8,0.0,3.25,Moderate,2,0.7933884297520661,7.0
6.9,0.0,5.0,2.8,9.3,2.85,High,3,0.7263157894736842,12.100000000000001
7.4,0.1,8.4,1.8,6.3,2.75,Moderate,2,0.9548387096774194,8.2
5.8,1.6,6.2,3.2,7.2,2.98,Low,1,0.7160493827160495,12.0
6.0,2.0,5.8,4.0,6.2,2.81,High,3,0.7407407407407407,12.2
7.3,0.3,8.0,1.6,6.8,3.15,Moderate,2,0.929936305732484,8.700000000000001
7.6,2.1,9.6,2.6,2.1,2.78,Moderate,2,0.7642276422764228,6.800000000000001
9.7,3.1,6.4,4.1,0.7,3.76,High,3,0.6620689655172414,7.9
7.2,3.3,9.1,0.8,3.6,2.87,Moderate,2,0.7586206896551725,7.7
6.5,1.2,8.6,1.4,6.3,3.18,Moderate,2,0.915492957746479,8.899999999999999
5.0,2.9,5.9,0.6,9.6,2.63,High,3,0.6578947368421053,13.1
7.4,0.2,9.9,4.3,2.2,2.84,Moderate,2,0.935251798561151,6.7
6.6,1.3,7.2,3.8,5.1,2.93,Moderate,2,0.8516129032258065,10.2
9.3,1.0,6.9,5.2,1.6,3.32,High,3,0.84472049689441,7.800000000000001
8.3,1.4,8.4,0.1,5.8,3.23,High,3,0.8309859154929576,7.299999999999999
9.1,3.8,9.6,1.4,0.1,3.71,High,3,0.28301886792452835,5.3
7.6,1.4,7.3,4.1,3.6,3.09,Moderate,2,0.9934640522875817,9.1
9.6,3.3,9.9,1.1,0.1,3.5,High,3,0.2222222222222222,4.5
6.4,0.4,5.6,1.7,9.9,3.21,High,3,0.7111111111111112,12.0
9.5,2.5,5.0,1.1,5.9,3.52,High,3,0.8484848484848485,9.5
5.5,1.5,7.5,0.3,9.2,2.61,Low,1,0.7333333333333334,11.0
8.2,1.9,7.5,2.6,3.8,3.13,High,3,0.8767123287671234,8.3
9.8,0.9,7.6,4.2,1.5,3.62,High,3,0.7354838709677419,6.6000000000000005
6.9,1.9,5.4,3.7,6.1,3.05,High,3,0.8263473053892215,11.700000000000001
6.4,0.6,7.7,3.2,6.1,3.0,Moderate,2,0.8152866242038217,9.9
8.1,0.8,7.3,4.3,3.5,3.12,High,3,0.9811320754716981,8.6
7.6,1.6,6.6,3.7,4.5,3.18,Moderate,2,0.9620253164556962,9.799999999999999
5.4,1.8,9.5,0.6,6.7,2.9,Low,1,0.8503937007874016,9.1
9.9,3.8,5.4,4.6,0.3,3.69,High,3,0.6621621621621621,8.7
7.1,1.8,8.2,4.6,2.3,2.98,Moderate,2,0.9857142857142857,8.7
5.2,2.4,5.9,2.1,8.4,2.69,High,3,0.6624203821656052,12.9
6.7,0.4,5.7,0.2,11.0,2.58,High,3,0.7486033519553073,11.6
7.4,3.8,5.6,5.7,1.5,3.27,High,3,0.9863013698630136,11.0
8.2,3.3,5.5,3.0,4.0,3.5,High,3,0.9210526315789475,10.3
8.5,2.3,9.2,0.3,3.7,3.34,High,3,0.64,6.3
6.9,1.4,8.1,5.3,2.3,3.42,Moderate,2,0.9517241379310346,9.0
7.5,3.3,7.0,0.6,5.6,2.82,Moderate,2,0.9051094890510948,9.5
8.6,3.0,5.3,1.3,5.8,3.06,High,3,0.9044585987261147,10.1
6.4,2.2,5.7,0.8,8.9,2.89,High,3,0.7950310559006211,11.900000000000002
6.8,3.2,7.6,0.8,5.6,2.78,Moderate,2,0.9696969696969697,9.6
8.7,1.6,6.3,2.3,5.1,2.87,High,3,0.9192546583850931,9.0
6.2,1.6,5.1,4.6,6.5,2.92,High,3,0.7167630057803468,12.7
5.9,0.2,8.3,4.6,5.0,2.88,Low,1,0.7612903225806452,9.799999999999999
6.0,2.9,8.5,1.5,5.1,3.17,Moderate,2,0.9523809523809524,9.5
9.5,0.4,9.9,3.6,0.6,3.5,High,3,0.6131386861313869,4.6000000000000005
8.6,0.8,7.2,0.4,7.0,3.32,High,3,0.925,8.200000000000001
6.9,3.0,6.9,2.0,5.2,3.23,Moderate,2,0.9787234042553191,10.2
5.2,1.5,5.8,4.2,7.3,2.83,High,3,0.6227544910179641,13.0
5.5,2.7,6.4,1.2,8.2,2.75,Low,1,0.738255033557047,12.099999999999998
7.4,2.0,6.6,0.8,7.2,3.1,Moderate,2,0.9610389610389611,10.0
6.9,2.7,8.9,2.9,2.6,2.77,Moderate,2,0.8870967741935484,8.2
6.4,0.6,6.2,1.3,9.5,3.04,Moderate,2,0.7441860465116279,11.4
7.6,2.3,9.7,0.9,3.5,3.36,Moderate,2,0.7333333333333334,6.7
7.8,1.0,6.3,0.2,8.7,3.27,Moderate,2,0.9341317365269461,9.899999999999999
6.5,3.0,5.2,1.3,8.0,3.17,High,3,0.8227848101265822,12.3
7.3,2.8,6.9,1.0,6.0,3.24,Moderate,2,0.9790209790209791,9.8
7.0,2.3,9.7,0.3,4.7,2.64,Moderate,2,0.8333333333333334,7.3
7.5,0.1,6.6,4.9,4.9,3.14,Moderate,2,0.8670520231213872,9.9
7.8,1.8,6.4,1.8,6.2,3.39,Moderate,2,0.9873417721518987,9.8
9.8,1.8,7.0,4.6,0.8,3.39,High,3,0.7105263157894737,7.199999999999999
7.1,2.2,6.2,4.5,4.0,3.34,Moderate,2,0.9102564102564102,10.7
8.9,0.9,8.6,4.5,1.1,3.36,High,3,0.7724137931034483,6.5
6.7,0.7,5.0,2.7,8.9,3.15,High,3,0.7322404371584699,12.3
5.9,3.4,6.3,1.4,7.0,2.48,Low,1,0.8251748251748252,11.8
7.4,2.0,6.1,1.6,6.9,3.22,Moderate,2,0.9308176100628931,10.5
8.9,1.8,8.6,3.5,1.2,3.17,High,3,0.6911764705882353,6.5
5.7,3.9,9.1,1.1,4.2,2.81,Low,1,0.9636363636363637,9.200000000000001
5.7,3.0,7.3,4.7,3.3,2.82,Low,1,0.832116788321168,11.0
8.7,2.4,8.4,0.1,4.4,3.51,High,3,0.6818181818181819,6.9
5.0,0.1,9.3,4.1,5.5,2.47,Low,1,0.6849315068493151,9.7
6.3,2.8,9.0,1.8,4.1,2.79,Moderate,2,0.9672131147540983,8.7
7.5,3.1,6.1,1.6,5.7,3.07,Moderate,2,0.9864864864864865,10.4
6.2,4.0,6.0,3.5,4.3,2.88,Moderate,2,0.8857142857142857,11.8
8.2,3.0,9.9,0.5,2.4,3.3,High,3,0.5225225225225226,5.9
8.8,1.4,5.9,2.5,5.4,3.29,High,3,0.9461077844311377,9.3
7.7,4.0,7.0,3.3,2.0,3.44,Moderate,2,0.8153846153846154,9.3
6.8,1.6,8.5,5.6,1.5,3.33,Moderate,2,0.9784172661870503,8.7
5.4,0.8,7.5,0.1,10.2,2.86,Low,1,0.6878980891719746,11.1
6.3,2.1,5.1,1.6,8.9,3.49,High,3,0.75,12.6
9.6,2.6,7.1,4.4,0.3,3.54,High,3,0.6573426573426574,7.300000000000001
8.9,0.8,5.7,4.1,4.5,3.62,High,3,0.9828571428571428,9.4
8.7,2.5,9.9,1.5,1.4,3.36,High,3,0.5,5.4
5.6,3.3,6.3,4.7,4.1,2.85,Low,1,0.7777777777777777,12.100000000000001
8.0,1.8,6.8,2.1,5.3,3.23,Moderate,2,0.961038961038961,9.200000000000001
8.2,3.0,8.4,0.9,3.5,3.52,High,3,0.6984126984126985,7.4
7.4,2.1,8.9,3.7,1.9,3.1,Moderate,2,0.8615384615384615,7.699999999999999
7.0,3.6,5.8,6.0,1.6,2.99,High,3,0.9589041095890412,11.2
8.6,3.2,9.3,2.9,0.0,3.38,High,3,0.5043478260869565,6.1
6.5,2.8,5.6,2.4,6.7,2.9,High,3,0.8333333333333334,11.899999999999999
8.0,2.0,8.2,5.6,0.2,3.4,Moderate,2,0.8405797101449275,7.8
5.3,2.3,9.3,2.9,4.2,2.82,Low,1,0.8548387096774194,9.399999999999999
6.7,0.6,9.2,3.1,4.4,2.85,Moderate,2,0.943661971830986,8.1
9.7,3.2,8.5,0.0,2.6,3.19,High,3,0.4227642276422764,5.800000000000001
9.6,0.7,6.4,3.1,4.2,3.38,High,3,0.8639053254437871,8.0
6.3,0.8,8.0,0.5,8.4,2.91,Moderate,2,0.8289473684210527,9.700000000000001
8.6,2.2,7.1,3.4,2.7,3.18,High,3,0.8299319727891157,8.3
6.8,3.7,5.3,4.0,4.2,3.04,High,3,0.9066666666666667,11.899999999999999
5.9,1.2,8.6,0.5,7.8,2.92,Low,1,0.8309859154929577,9.5
9.1,2.9,8.6,0.3,3.1,3.56,High,3,0.544,6.3
9.2,0.2,5.1,2.2,7.3,3.61,High,3,0.9839572192513368,9.7
5.7,2.2,9.6,2.3,4.2,2.98,Low,1,0.9344262295081968,8.7
5.5,2.4,7.3,5.6,3.2,2.77,Low,1,0.7692307692307692,11.200000000000001
5.6,0.8,5.1,2.6,9.9,2.97,High,3,0.6187845303867403,13.3
8.0,2.5,7.7,0.5,5.3,3.12,Moderate,2,0.8405797101449275,8.3
7.2,4.0,9.2,3.2,0.4,2.95,Moderate,2,0.6666666666666667,7.6
7.4,2.7,9.4,3.4,1.1,3.04,Moderate,2,0.7563025210084033,7.2
9.7,0.2,5.1,4.0,5.0,3.25,High,3,0.9625668449197862,9.2
6.7,1.1,7.6,2.6,6.0,2.83,Moderate,2,0.8758169934640523,9.7
7.6,2.7,6.9,1.5,5.3,3.05,Moderate,2,0.9444444444444444,9.5
8.7,3.0,8.3,0.9,3.1,3.1,High,3,0.6299212598425198,7.0
7.9,2.3,7.4,3.3,3.1,3.75,Moderate,2,0.8951048951048951,8.7
8.6,0.4,8.7,0.8,5.5,3.22,High,3,0.8456375838926175,6.7
5.3,3.9,9.8,0.3,4.7,2.53,Low,1,0.970873786407767,8.9
7.4,3.3,9.8,2.2,1.3,3.06,Moderate,2,0.6422018348623854,6.8
6.8,2.4,6.6,5.5,2.7,3.05,Moderate,2,0.9066666666666667,10.6
6.6,1.2,5.2,4.9,6.1,3.2,High,3,0.75,12.2
7.3,1.3,7.4,4.9,3.1,2.83,Moderate,2,0.954248366013072,9.3
6.9,1.3,5.9,3.6,6.3,2.94,High,3,0.8214285714285715,11.200000000000001
7.4,3.5,5.2,3.9,4.0,3.26,High,3,0.9673202614379085,11.4
9.4,2.9,9.6,0.7,1.4,3.57,High,3,0.3652173913043477,5.0
7.5,0.1,5.0,1.4,10.0,3.07,High,3,0.7936507936507936,11.5
5.9,0.1,9.5,0.0,8.5,2.79,Low,1,0.8194444444444444,8.6
8.7,0.6,9.6,4.6,0.5,3.57,High,3,0.7391304347826088,5.699999999999999
5.0,3.9,9.4,5.1,0.6,2.98,Low,1,0.9345794392523364,9.6
8.3,1.4,9.5,1.4,3.4,3.06,High,3,0.732824427480916,6.199999999999999
9.6,0.6,6.1,3.3,4.4,3.47,High,3,0.8901734104046243,8.3
8.8,2.5,6.2,0.0,6.5,3.29,High,3,0.849673202614379,9.0
9.5,1.6,7.6,2.5,2.8,3.7,High,3,0.7162162162162162,6.9
7.2,3.1,7.6,1.9,4.2,2.79,Moderate,2,0.9172932330827067,9.2
5.7,2.6,8.4,4.5,2.8,2.94,Low,1,0.8769230769230769,9.9
7.5,3.6,9.7,2.6,0.6,2.84,Moderate,2,0.5981308411214954,6.800000000000001
9.9,1.1,6.0,2.7,4.3,3.68,High,3,0.8284023668639053,8.1
5.3,3.9,7.9,3.3,3.6,2.79,Low,1,0.8688524590163934,10.8
5.2,2.4,8.6,2.5,5.3,3.21,Low,1,0.8,10.2
8.8,0.9,6.1,1.0,7.2,3.53,High,3,0.9647058823529411,9.1
9.1,1.5,7.9,4.0,1.5,3.29,High,3,0.7534246575342467,7.0
6.2,0.7,9.9,3.7,3.5,2.73,Moderate,2,0.9253731343283582,7.9
6.3,2.0,6.6,1.0,8.1,3.09,Moderate,2,0.8181818181818182,11.1
6.3,0.1,8.5,3.0,6.1,2.99,Moderate,2,0.8181818181818182,9.2
5.5,3.0,5.1,1.5,8.9,2.66,High,3,0.6918238993710691,13.4
9.5,2.9,5.4,4.9,1.3,3.67,High,3,0.7898089171974523,9.1
8.0,2.7,10.0,0.8,2.5,3.2,Moderate,2,0.584070796460177,6.0
8.1,1.8,5.2,0.1,8.8,3.28,High,3,0.9529411764705882,10.700000000000001
7.8,2.2,5.2,2.8,6.0,3.0,High,3,0.9397590361445782,11.0
9.6,1.6,8.1,3.7,1.0,3.46,High,3,0.6573426573426574,6.300000000000001
9.3,1.6,9.4,0.9,2.8,3.69,High,3,0.5692307692307691,5.3
6.4,0.2,9.0,2.5,5.9,2.81,Moderate,2,0.8648648648648649,8.6
9.5,3.3,7.8,2.1,1.3,3.28,High,3,0.5271317829457365,6.7
7.4,1.6,9.6,0.7,4.7,2.75,Moderate,2,0.84375,7.0
